1992-05-13-VsiZbor-s034-01,1140,0.31666666666666665
1992-05-13-ZbObc-s038-02,16620,4.616666666666666
1992-05-13-ZbZdruDel-s044-01,12060,3.35
1992-05-14-VsiZbor-s034-02,16980,4.716666666666667
1992-05-14-ZbZdruDel-s044-02,1620,0.45
1992-05-20-DruzPolZb-s037-03,7980,2.216666666666667
1992-05-20-ZbObc-s036-04,900,0.25
1992-05-20-ZbObc-s038-03,19200,5.333333333333333
1992-05-27-DruzPolZb-s035-05,600,0.16666666666666666
1992-05-27-DruzPolZb-s036-05,3780,1.05
1992-05-27-DruzPolZb-s037-04,6480,1.8
1992-05-27-DruzPolZb-s038-02,8100,2.25
1992-05-27-VsiZbor-sl002-01,4920,1.3666666666666667
1992-06-03-DruzPolZb-s037-05,3300,0.9166666666666666
1992-06-03-DruzPolZb-s038-03,2040,0.5666666666666667
1992-06-10-DruzPolZb-s039-01,12900,3.5833333333333335
1992-06-10-VsiZbor-s035-01,12960,3.6
1992-06-10-ZbObc-s039-01,13200,3.6666666666666665
1992-06-10-ZbZdruDel-s045-01,3000,0.8333333333333334
1992-06-11-DruzPolZb-s039-02,19620,5.45
1992-06-11-ZbObc-s039-02,18780,5.216666666666667
1992-06-11-ZbZdruDel-s045-02,13500,3.75
1992-06-17-DruzPolZb-s038-04,8340,2.316666666666667
1992-06-17-DruzPolZb-s039-03,16320,4.533333333333333
1992-06-17-ZbObc-s039-03,17700,4.916666666666667
1992-06-17-ZbZdruDel-s045-03,14700,4.083333333333333
1992-07-01-DruzPolZb-s038-05,0,0.0
1992-07-01-DruzPolZb-s040-01,30600,8.5
1992-07-01-VsiZbor-s035-02,2220,0.6166666666666667
1992-07-01-ZbObc-s040-01,12780,3.55
1992-07-01-ZbZdruDel-s046-01,12180,3.3833333333333333
1992-07-02-DruzPolZb-s040-02,9660,2.683333333333333
1992-07-02-ZbObc-s040-02,17400,4.833333333333333
1992-07-08-ZbObc-s039-04,9900,2.75
1992-07-08-ZbObc-s040-03,13440,3.7333333333333334
1992-07-16-DruzPolZb-s037-06,0,0.0
1992-07-16-DruzPolZb-s039-04,0,0.0
1992-07-16-DruzPolZb-s040-03,0,0.0
1992-07-16-DruzPolZb-s041-01,25200,7.0
1992-07-16-ZbObc-s039-05,0,0.0
1992-07-16-ZbObc-s041-01,18900,5.25
1992-07-16-ZbZdruDel-s047-01,18660,5.183333333333334
1992-07-17-DruzPolZb-s038-06,0,0.0
1992-07-17-DruzPolZb-s039-05,0,0.0
1992-07-17-DruzPolZb-s040-04,0,0.0
1992-07-17-ZbObc-s039-06,11880,3.3
1992-07-17-ZbObc-s041-02,1500,0.4166666666666667
1992-07-22-DruzPolZb-s042-01,16200,4.5
1992-07-22-ZbObc-s042-01,17700,4.916666666666667
1992-07-22-ZbZdruDel-s048-01,13740,3.816666666666667
1992-07-23-DruzPolZb-s040-05,1500,0.4166666666666667
