1992-09-10-ZbZdruDel-s050-02,106
1992-09-16-ZbObc-s044-03,106
1990-06-13-ZbObc-s002-01,105
1992-02-12-ZbObc-s030-10,105
1991-07-30-ZbZdruDel-s026-01,104
1992-04-09-DruzPolZb-s036-02,103
1991-07-18-ZbZdruDel-s025-02,101
1991-08-28-ZbObc-s024-01,101
1991-03-06-ZbZdruDel-s015-02,100
1992-07-30-ZbObc-s043-02,99
1992-03-19-ZbZdruDel-s041-01,98
1992-10-15-ZbObc-s047-04,98
1991-01-30-ZbZdruDel-s013-03,97
1991-08-28-ZbZdruDel-s028-01,97
1992-11-18-ZbZdruDel-s055-06,97
1990-07-02-ZbZdruDel-s003-01,96
1990-10-25-VsiZbor-s009-01,95
1991-04-25-DruzPolZb-s017-03,95
1991-09-10-DruzPolZb-s024-02,95
1992-06-03-DruzPolZb-s037-05,95
1991-01-24-VsiZbor-z008-01,94
1991-10-03-ZbZdruDel-s030-02,94
1992-10-14-ZbZdruDel-s053-03,94
1990-05-07-ZbObc-s001-01,93
1990-11-08-VsiZbor-d003-01,93
1991-07-18-DruzPolZb-s022-02,93
1992-11-05-ZbZdruDel-s055-04,93
1990-11-21-ZbObc-s008-02,92
1991-03-28-VsiZbor-s017-01,92
1991-06-20-DruzPolZb-s021-02,92
1991-10-07-ZbZdruDel-s031-01,92
1991-11-21-ZbObc-s027-03,91
1992-01-22-DruzPolZb-s032-03,91
1992-03-12-DruzPolZb-s034-02,91
1992-03-19-ZbObc-s035-01,91
1991-03-06-DruzPolZb-s013-02,90
1991-12-27-ZbZdruDel-s036-05,90
1992-07-30-ZbZdruDel-s046-03,90
1990-11-20-VsiZbor-d003-02,89
1991-12-23-ZbZdruDel-s037-01,89
1992-03-30-VsiZbor-d013-01,89
1990-05-08-DruzPolZb-s001-02,88
1992-03-27-VsiZbor-d012-01,87
1992-09-29-ZbObc-s043-05,87
1991-03-28-ZbObc-s016-02,86
1991-12-20-DruzPolZb-s030-04,86
1991-12-23-ZbZdruDel-s036-04,86
1992-07-29-ZbZdruDel-s048-03,86
1992-07-30-DruzPolZb-s042-04,86
1991-07-18-DruzPolZb-s021-04,85
1992-10-07-ZbObc-s046-04,85
1991-03-20-DruzPolZb-s013-04,84
1991-04-18-ZbObc-s017-02,84
1991-06-24-VsiZbor-s021-01,84
1991-11-20-ZbZdruDel-s034-01,84
1990-07-31-ZbZdruDel-s004-04,83
1991-07-31-VsiZbor-s024-01,83
1991-11-20-ZbZdruDel-s032-04,83
1990-12-06-ZbZdruDel-s011-02,82
1990-11-20-VsiZbor-z006-01,81
1992-03-05-ZbZdruDel-s039-02,81
1991-05-30-VsiZbor-s019-01,80
1992-03-30-DruzPolZb-s034-06,80
1992-09-29-DruzPolZb-s044-06,80
1990-11-08-ZbZdruDel-s009-01,79
1991-03-06-VsiZbor-d004-01,79
1992-09-10-ZbObc-s043-03,79
1992-11-26-ZbObc-s050-03,79
1991-03-14-ZbObc-s013-04,78
1992-11-11-ZbZdruDel-s056-01,78
1991-01-30-ZbObc-s011-03,77
1992-05-20-DruzPolZb-s037-03,77
1992-06-17-DruzPolZb-s038-04,77
1992-11-05-ZbObc-s049-04,77
1992-03-19-ZbObc-s034-02,75
1991-01-23-VsiZbor-s014-01,74
1991-07-29-VsiZbor-s022-01,74
1991-10-30-ZbZdruDel-s032-03,74
1992-11-12-DruzPolZb-s050-02,73
1990-05-07-ZbZdruDel-s001-01,72
1992-05-12-DruzPolZb-s036-04,72
1992-03-05-VsiZbor-d011-04,71
1990-10-04-ZbZdruDel-s006-01,70
1992-02-12-ZbZdruDel-s038-03,70
1992-10-08-ZbObc-s047-02,70
1990-10-12-ZbZdruDel-s007-01,68
1992-05-27-VsiZbor-sl002-01,67
1991-06-19-VsiZbor-d008-01,65
1992-09-16-ZbObc-s039-07,64
1990-12-26-ZbObc-s010-03,63
1991-09-10-DruzPolZb-s020-03,63
1992-10-14-ZbZdruDel-s054-01,63
1990-12-19-ZbZdruDel-s011-04,61
1991-05-09-VsiZbor-s017-04,61
1990-12-26-ZbZdruDel-s012-03,59
1991-04-24-VsiZbor-s017-02,59
1991-04-24-VsiZbor-s018-01,58
1992-01-22-ZbObc-s030-09,56
1991-07-17-VsiZbor-s020-02,55
1992-01-15-VsiZbor-s029-01,55
1992-07-30-ZbObc-s040-05,55
1992-10-29-ZbObc-s039-08,55
1992-05-27-DruzPolZb-s037-04,54
1990-12-20-VsiZbor-s012-01,53
1991-10-24-DruzPolZb-s025-11,53
1992-01-16-ZbObc-s030-08,53
1991-08-28-ZbObc-s023-03,52
1992-01-22-ZbZdruDel-s036-07,52
1990-10-04-VsiZbor-s008-01,51
1991-06-25-DruzPolZb-s021-03,51
1992-11-18-ZbZdruDel-s056-02,51
1992-07-23-ZbZdruDel-s048-02,50
1992-07-29-DruzPolZb-s042-03,50
1992-09-10-VsiZbor-z024-01,50
1991-11-21-DruzPolZb-s025-12,49
1990-05-08-VsiZbor-d001-01,48
1992-01-15-ZbObc-s032-01,48
1992-05-12-ZbObc-s038-01,48
1990-05-08-ZbObc-s001-02,47
1991-07-30-VsiZbor-s022-02,47
1991-05-22-DruzPolZb-s018-04,46
1992-09-10-VsiZbor-d014-03,46
1991-09-18-ZbZdruDel-s029-03,45
1992-04-22-DruzPolZb-s036-03,45
1992-06-10-ZbZdruDel-s045-01,45
1992-02-12-ZbZdruDel-s036-08,44
1992-05-27-DruzPolZb-s036-05,44
1992-05-12-ZbObc-s036-03,43
1992-07-29-ZbObc-s041-03,43
1992-09-23-ZbObc-s044-04,43
1991-03-29-VsiZbor-d005-01,42
