gap,"Neidentificiran govornik iz klopi, nerazumljivo."
gap,Nerazumljiv šepet iz klopi.
gap,dogovarjanje v predsedstvu zbora.
gap,Glas iz klopi - se ne razume.
gap,vmes pripomba iz klopi - se ne razume.
gap,Iz klopi - nerazumljivo.
gap,vmes govorijo
gap,Pripomba iz klopi.
gap,Nekdo se oglasi iz dvorane
gap,glas iz klopi - se ne razume.
gap,Nekdo se oglasi iz dvorane
gap,Govorjenje v dvorani.
gap,pregovarjanje
gap,nerazumljiva beseda
gap,pripomba
gap,iz klopi.
gap,Iz klopi.
gap,Glas iz klopi.
gap,Glas iz klopi - se ne razume.
gap,Glas iz klopi - se ne razume.
gap,nerazumljiva beseda
gap,Govor iz klopi.
gap,Vprašanje iz dvorane - se ne sliši.
gap,Pripomba iz klopi.
gap,Ponovno iz klopi pripomba.
gap,"Gospod Drame govori iz klopi - ni vključen, zato je tekst nerazumljiv."
gap,oglašanje iz dvorane - se ne sliši
gap,odgovor iz klopi
gap,Capuder govori iz klopi.
gap,Nekdo govori iz klopi - se ne razume.
gap,Iz klopi govori isti glas kot prej - se ne razume.
gap,Glas iz klopi - se ne razume.
gap,Nekdo govori iz klopi - se ne razume.
gap,"Vmes pojasni podpredsednik, da gre za razpravo o amandmajih."
gap,nerazumljiv ugovor
gap,"Iz klopi vprašanja, se ne sliši."
gap,Gospod Moge nekaj odgovarja iz klopi in se ne sliši dobro.
gap,Prigovarjanje v dvorani.
gap,Govor iz klopi
gap,Pripomba iz klopi.
gap,pregovarjanje
gap,oglašanje iz dvorane - se ne sliši.
gap,Oglašanje iz dvorane - se ne sliši
gap,dogovarjanje v delovnem predsedstvu
gap,govorjenje v dvorani
gap,dogovarjanje v delovnem predsedstvu
gap,Iz klopi nekdo nekaj govori.
gap,Iz klopi nekdo nekaj govori.
gap,Ponovno nekaj govori.
gap,nerazumljivo pregovarjanje
gap,Pregovarjanje
gap,"iz ozadja se sliši pregovarjanje med drugim tudi: ja meni ni jasno"" verjetno gospod Moge"
gap,"Pregovarjanje, govorjenje iz klopi."
gap,Pritožbe iz klopi.
gap,Prigovarjanje.
gap,Skupina ...
gap,Iz klopi.
gap,iz klopi
gap,Nekdo se oglasi iz dvorane - se ne sliši.
gap,oglašanje iz dvorane
gap,Tiho prigovarjanje.
gap,Iz klopi
gap,Vmes vprašuje Kopač iz klopi.
gap,Nekaj glasov iz klopi - se ne razume.
gap,Gros govori naprej.
gap,Gros govori naprej.
gap,Gros govori še naprej.
gap,Glas iz klopi - se ne razume.
gap,Medklic iz dvorane - se ne sliši.
gap,Glasovi iz dvorane.
gap,pripombe iz klopi
gap,Prekinitev na traku.
gap,Odgovori iz klopi.
gap,Nekdo govori iz klopi.
gap,Klic iz klopi.
gap,glas bi rad pojasnil - nekdo iz klopi
gap,Pripomba iz klopi.
gap,Pripomba iz klopi.
gap,Glasovi iz dvorane.
gap,Nekdo govori iz dvorane - se ne razloči.
gap,Govorjenje v dvorani - se ne razloči
gap,Dialog.
gap,....... iz klopi
gap,Govorjenje v dvorani.
gap,Nekdo govori iz klopi.
gap,Spet pripomba iz klopi.
gap,Iz klopi pripombe.
gap,Glas iz klopi - se ne razume.
gap,vmes nekdo iz klopi - se ne razume
gap,Nerazumljive besede.
gap,Iz klopi neka pripomba.
gap,Neka pripomba iz klopi.
gap,Pojasnilo iz dvorane - se ne sliši.
gap,Pojasnjevanja
gap,Nekdo se oglasi iz dvorane - se ne sliši
gap,Iz dvorane - se ne sliši
gap,Govorjenje v dvorani.
gap,Oglašanje iz dvorane
gap,"Oglašanje iz dvorane gospe Beblerjeve in gospoda Tomažiča, vendar se ne razloči."
gap,Govorjenje v dvorani.
gap,vprašanje iz klopi
gap,Govorjenje iz dvorane.
gap,Pogovarjanje.
gap,glasovi iz klopi
gap,Pripomba gospoda Pintarja.
gap,Govorjenje iz klopi
gap,nerazločno!
gap,Oglašanje iz dvorane - se ne sliši.
gap,Dialog.
gap,"Jaša Zlobec govori iz klopi in se ne razume, kaj govori."
gap,Zopet nekaj govori iz klopi.
gap,Dialog.
gap,Govori iz klopi in se ne sliši.
gap,Gospod Zlobec nekaj govori iz klopi.
gap,Nekdo se oglasi iz dvorane - se ne sliši.
gap,Dialog.
gap,Govorjenje v dvorani.
gap,Pripombe iz klopi.
gap,Pripombe.
gap,Pripombe iz klopi.
gap,Pripombe.
gap,Pripombe.
gap,Pripombe.
gap,Dialog.
gap,Dialog.
gap,Dialog.
gap,dialog
gap,Dialog.
gap,Dialog.
gap,Dogovarjanje.
gap,Nekdo ima pripombo iz klopi.
gap,Nekdo ima pripombo iz klopi.
gap,Glas iz klopi - se ne razume.
gap,Glas iz klopi - se ne razume.
gap,Dialog.
gap,Dialog.
gap,Nekdo govori iz klopi.
gap,Pripomba iz klopi.
gap,Dialog.
gap,Delovno predsedstvo se tiho posvetuje med seboj.
gap,Pripombe iz klopi.
gap,Govori iz klopi in se ne sliši kaj govori.
gap,Glasovi iz klopi - se ne razume.
gap,Glasovi iz klopi.
gap,Glasovi iz klopi.
gap,Sekretar nekaj pojasni - se ne razloči.
gap,Iz klopi nekdo nekaj govori.
gap,Pripombe iz klopi.
gap,Pripombe iz klopi.
gap,oglašanje iz dvorane.
gap,reakcije v dvorani
gap,Nekdo nekaj govori iz klopi.
gap,Nekdo se oglasi iz dvorane - se ne sliši.
gap,Glasovi iz klopi - se ne razume.
gap,oglašanje iz dvorane
gap,Nemir v dvorani.
gap,Dialog.
gap,Dialog.
gap,Dialog.
gap,Pripomba iz klopi.
gap,Dialog.
gap,Dialog.
gap,Dialog.
gap,Dialog.
gap,govorjenje iz klopi
gap,Govorjenje iz klopi.
gap,govorjenje iz klopi
gap,Tiho se posvetujejo med seboj.
gap,nekdo se oglasi iz dvorane - se ne razloči
gap,"Replika iz dvorane, se ne sliši."
gap,Glas iz klopi: ..javno
gap,Glas iz klopi - se ne razume.
gap,Glas iz klopi - se ne razume.
gap,Po kratkem posvetovanju sejo vodi podpredsednik Bogo Rogina.
gap,dr. Buser se oglaša iz dvorane
gap,Pogovor iz dvorane
gap,Glas iz klopi - se ne razume
gap,Glas iz klopi - se ne razume.
gap,Diskusija iz klopi.
gap,Glas iz klopi - se ne razume.
gap,Glas iz klopi - se ne razume.
gap,"Nekdo se oglasi iz dvorane - se ne sliši - verjetno želi, da se navede ime tega."
gap,Oglašanje iz dvorane - se ne razloči
gap,Nekdo se oglasi iz dvorane - ni vključen
gap,Glas iz klopi - se ne razume.
gap,Glas iz klopi - se ne razume.
gap,Reakcija iz dvorane - se ne razloči.
gap,Oglašanje iz dvorane - se ne razloči.
gap,Vprašanje iz klopi.
gap,Jaša L. Zlobec govori iz klopi.
gap,Jaša L. Zlobec ponovno iz klopi.
gap,Pripomba iz klopi.
gap,Glas iz klopi - se ne razume.
gap,G. Kolešnik se oglasi iz dvorane - se ne sliši.
gap,Pripombe iz klopi.
gap,Pripombe iz klopi.
gap,Ponovno pripomba iz klopi.
gap,dogovarjanje v delovnem predsedstvu
gap,Pripomba iz klopi - se ne sliši.
gap,"Oglašanje iz dvorane v zvezi s tem, češ da takrat, ko je bila 49. seja, tega teksta še ni bilo."
gap,Pripomba iz klopi.
gap,govorjenje iz klopi.
gap,govorjenje iz klopi.
gap,Govorjenje iz klopi.
gap,Govorjenje iz klopi.
gap,Govorjenje iz klopi.
gap,Dogovarjanje oziroma izmenjava mnenj glede tega.
gap,dialog.
gap,Dialog.
gap,Dialog.
gap,Dialog.
gap,Dialog.
gap,dialog
gap,"Dialog, pripombe iz klopi."
gap,Govorjenje v dvorani glede nadaljnjega dela zbora.
gap,Glas iz klopi - se ne razume.
gap,nekdo govori
gap,Nekdo nekaj govori iz klopi.
gap,dogovarjanje v delovnem predsedstvu.
gap,Glasovi iz klopi - se ne razume.
gap,Glas iz klopi - se ne razume.
gap,Glasovi iz klopi - se ne razume.
gap,Dr. Glavič iz dvorane; nerazumljivo.
gap,Glasovi iz dvorane.
gap,Pripombe iz dvorane.
gap,Glas iz klopi - se ne razume.
gap,Glas iz klopi - ne razume se.
gap,Medklic iz dvorane.
gap,Vmes nekdo sprašuje - ne razume se.
gap,Iz klopi - ne sliši se.
gap,iz dvorane - se ne sliši
gap,Oglašanje iz dvorane - se ne sliši.
gap,"iz klopi, se ne razloči"
gap,Školč iz dvorane - se ne razloči
gap,Dr. Buser se oglaša iz dvorane - se ne razume.
gap,"razno govorjenje in vprašanja iz dvorane, povezana s tem - se ne razloči"
gap,Govorjenje v dvorani.
gap,"A.Tomažič odgovarja iz dvorane, se ne sliši."
gap,Govorjenje v dvorani!
gap,Govorjenje v dvorani.
gap,Govorjenje v dvorani.
gap,Medklic iz dvorane.
gap,Medklic iz dvorane.
gap,Glas iz klopi - ne razume se.
gap,"Starmanov glas iz klopi, vendar se ne razume."
gap,Medklic iz dvorane.
gap,Medklic.
gap,Medklic iz dvorane.
gap,Medklic.
gap,Medklic.
gap,medklic
gap,Govorjenje iz klopi.
gap,Govorjenje iz klopi.
gap,Govorjenje v dvorani - se ne razume.
gap,"Čakajo, da se zbere dovolj poslancev."
gap,Glas - se ne razume.
gap,Gospod Stanko Buser iz dvorane - nerazumljivo.
gap,Glas iz klopi - se ne razume.
gap,Nekdo se oglasi iz dvorane za repliko - se ne sliši.
gap,Glasovi iz klopi - ne razume se.
gap,Glas iz klopi - ne razume se.
gap,Glas iz klopi - ne razume se.
gap,Iz dvorane nerazločno.
gap,Posvetovanje v predsedstvu.
gap,Govorjenje v dvorani.
gap,Posvetovanje in dogovarjanje v delovnem predsedstvu.
gap,Posvetovanje in dogovarjanje v delovnem predsedstvu.
gap,Pregovarjanje v delovnem predsedstvu.
gap,Trak za trenutek prekinjen.
gap,Trak ponovno prekinjen za trenutek.
gap,Pripombe iz klopi.
gap,Nekdo nekaj govori.
gap,Nekdo nekaj govori.
gap,Nekdo iz klopi
gap,Pripombe iz klopi.
gap,Pripombe iz klopi.
gap,iz klopi
gap,Pripombe iz klopi.
gap,Govori Stanko Buser iz klopi - se ne razume.
gap,glasovi iz dvorane
gap,Pripomba iz klopi.
gap,Oglašanje iz dvorane - se ne sliši.
gap,Pripomba iz klopi.
gap,Iz klopi - se ne razume.
gap,Vmes tiho razlaga podpredsednik Peršak.
gap,Nekdo iz klopi - se ne razume.
gap,Nekdo govori nevključen - se ne razume.
gap,Iz dvorane nekdo govori.
gap,Glas iz klopi - se ne razume.
gap,Iz klopi nekdo govori.
gap,Iz klopi nerazumljivo.
gap,pripomba iz dvorane
gap,Pripomba iz klopi.
gap,Pripombe iz klopi.
gap,Pripomba iz klopi.
gap,Pripomba iz klopi.
gap,Predsednik: Se opravičuje.
gap,Pripombe iz klopi.
gap,Glas iz klopi - se ne razume.
gap,Glas iz klopi - se ne razume.
gap,Glas iz klopi - se ne razume.
gap,Odgovor iz klopi - se ne sliši.
gap,Iz klopi govori Školč - se ne razume.
gap,Emil Milan Pintar - se ne razume.
gap,Predlaganje iz dvorane.
gap,nerazumljive besede
gap,Nekdo nekaj govori iz klopi.
gap,Pripombe iz klopi.
gap,Pripombe iz dvorane.
gap,Oglašanje iz dvorane - se ne sliši.
gap,Nerazumljive beesede.
gap,Nekdo govori iz klopi.
gap,Nekdo govori iz klopi.
gap,nekdo govori iz klopi
gap,Pripombe iz klopi.
gap,se ne sliši
gap,Pripomba iz klopi.
gap,Odgovor iz dvorane - se ne sliši
gap,Oglašanje iz dvorane.
gap,Pripomba iz klopi.
gap,Pripomba iz klopi.
gap,Pripomba iz klopi.
gap,Glasovi iz klopi - ne razume se.
gap,nekaj iz klopi
gap,Oglašanje iz dvorane - se ne sliši.
gap,Govorjenje v dvorani.
gap,Oglašanje iz dvorane - se ne sliši
gap,"Iz klopi govorijo: Gros, Schwarzbartl, Štefančič, Božič."
gap,Oglašanje iz dvorane.
gap,Oglašanje iz dvorane.
gap,Oglašanje iz dvorane - se ne sliši.
gap,Oglašanje iz dvorane - se ne sliši.
gap,nerazumljive besede
gap,Nekdo govori iz klopi.
gap,"Dvignite roko, gospod Mak premišljuje in koleba."
gap,Glasovi iz klopi.
gap,Glas iz klopi - se ne razume.
gap,Nekdo govori iz klopi.
gap,nekdo govori iz klopi
gap,oglašanje iz dvorane - se ne razloči
gap,Glas iz klopi - ne razume se.
gap,Glas iz klopi - se ne razume.
gap,Pripomba iz klopi.
gap,Pripomba iz klopi.
gap,Pripombe iz klopi.
gap,Pripombe iz klopi.
gap,Pripomba iz klopi.
gap,Pripomba iz klopi.
gap,Pripomba iz klopi.
gap,Nekdo govori iz klopi
gap,Nekdo govori iz klopi.
gap,Pripombe iz klopi.
gap,Nekdo govori.
gap,Nekdo govori iz klopi in se ne sliši.
gap,Nekdo govori iz klopi in se ne sliši dobro.
gap,Nekdo govori in se ne razume.
gap,Gospod Valentinčič nekaj govori iz klopi.
gap,Zopet nekaj govori.
gap,Zopet nekaj govori.
gap,Zopet nekdo nekaj govori.
gap,zopet nekdo govori
gap,Govor iz klopi.
gap,Govor iz klopi.
gap,Govor iz klopi.
gap,Nekdo govori iz klopi.
gap,Nekaj govori.
gap,Nekaj govori iz klopi.
gap,nerazumljive besede
gap,Govorjenje iz klopi.
gap,V klopeh govorijo.
gap,V klopeh govorijo.
gap,Nekdo govori.
gap,Nekdo govori.
gap,Nekdo govori iz klopi in se ne razume.
gap,Nekdo govori.
gap,Pripombe iz klopi.
gap,Govorijo ostali v klopi.
gap,zopet govorijo iz klopi
gap,Nekdo govori.
gap,Nekaj govori iz klopi.
gap,Veliko govorijo v klopeh.
gap,Nekdo govori iz klopi.
gap,Nekdo govori iz klopi.
gap,Glas iz klopi.
gap,Govorijo v klopeh.
gap,Pripombe iz klopi.
gap,Nekdo govori.
gap,Pripombe.
gap,Pripombe iz klopi.
gap,Pripomba iz klopi.
gap,Pripombe.
gap,Čakajo.
gap,Glasovi iz klopi - se ne razume.
gap,Tiho posvetovanje.
gap,Glas iz klopi - se ne razume.
gap,Govori iz klopi - se ne razume.
gap,Pripombe iz klopi.
gap,Pripomba iz klopi.
gap,Dogovarjanje.
gap,Govorjenje.
gap,Pripomba iz klopi.
gap,Nekdo govori iz klopi in se ne razume.
gap,Nekdo govori iz klopi.
gap,Govornik Borut Razdevšek - poročevalec delovne skupine k 4. točki dnevnega reda ni bil posnet.
gap,Govor iz klopi - se ne sliši.
gap,govorjenje v dvorani
gap,Pripombe iz klopi.
gap,Govorjenje v dvorani - se ne razloči.
gap,Nekdo nekaj govori.
gap,Pripombe iz klopi.
gap,Pripomba iz klopi.
gap,Zopet pripombe iz klopi.
gap,reakcije iz dvorane - se ne razloči
gap,Pripomba.
gap,Nekdo nekaj govori.
gap,Nekdo nekaj govori.
gap,Pripomba iz dvorane.
gap,Pripombe iz klopi.
gap,Pripombe iz klopi.
gap,Govorijo iz klopi.
gap,Pripomba iz klopi.
gap,Reakcije v dvorani - se ne razloči
gap,Se oglasi iz dvorane - se ne sliši
gap,Dogovarjanje v delovnem predsedstvu
gap,Dogovarjanje v zboru o prejetih amandmajih.
gap,Govorjenje v dvorani.
gap,Iz dvorane različna mnenja.
gap,Govorjenje v dvorani.
gap,Nekdo se oglasi iz dvorane - se ne sliši.
gap,Dogovarjanje in razčiščevanje v delovnem predsedstvu.
gap,Oglašanje iz dvorane - se ne sliši.
gap,Nekdo se oglasi - se ne sliši.
gap,Govorjenje v dvorani - se ne razloči.
gap,Pripombe iz klopi.
gap,Nekdo iz dvorane - se ne razume.
gap,Nekdo iz dvorane - se ne sliši.
gap,Nekdo iz dvorane - se ne razume.
gap,Pripombe iz dvorane - se ne sliši.
gap,Čakajo in se v klopeh pogovarjajo.
gap,Govorjenje iz klopi - se ne razume.
gap,Oglašanje iz dvorane.
gap,Oglašanje iz dvorane.
gap,Oglašanje iz dvorane.
gap,Oglašanje iz dvorane.
gap,Ivan Tomše iz dvorane - se ne sliši
gap,"Odgovarja iz dvorane, da ne, ampak ustno - se ne sliši vsega."
gap,Odgovor se ne sliši.
gap,Pripombe iz klopi
gap,Pripomba iz klopi.
gap,Glas iz klopi - se ne razume.
gap,Glas iz klopi - se ne razume.
gap,Pripomba predsednika.
gap,Nekdo govori.
gap,Nekdo nekaj govori iz klopi.
gap,Nekdo govori iz klopi.
gap,Pripombe.
gap,Pripombe
gap,Oglašanje iz dvorane - se ne sliši.
gap,Pripombe.
gap,nekdo govori iz klopi
gap,Nekdo zopet govori iz klopi.
gap,Pripomba.
gap,Pripombe iz klopi.
gap,govorijo v delovnem predsedstvu in se ne razume govornika
gap,Pripombe iz klopi.
gap,Govorjenje v delovnem predsedstvu.
gap,"govori iz dvorane, ni vključen - se zelo slabo sliši."
gap,Govorjenje.
gap,Govorjenje v dvorani.
gap,Glas iz klopi - se ne razume.
gap,nerazumljive besede
gap,Govor iz klopi.
gap,pripombe iz klopi.
gap,Pripombe.
gap,pripombe iz klopi
gap,pripombe
gap,pripombe iz klopi
gap,Zopet pripombe iz klopi.
gap,nekdo se oglasi iz dvorane - se ne razloči
gap,nekdo se oglasi iz dvorane - se ne razloči
gap,Glas iz klopi - ne razume se.
gap,Nekdo iz klopi - ne razume se.
gap,Glas iz klopi - ne razume se.
gap,Nekdo nekaj govori iz klopi.
gap,Pripombe iz klopi.
gap,Pripombe iz klopi.
gap,Pripombe iz klopi.
gap,Pripombe iz klopi.
gap,Pripomba iz klopi.
gap,Glasovi iz klopi - se ne razume.
gap,pripombe iz klopi glede glasovanja
gap,Pripoveduje iz klopi.
gap,Nekdo govori iz klopi.
gap,se skoraj ne razume:
gap,Spet govori isti - se ne razume.
incident,Aplavz.
incident,Aplavz.
incident,Aplavz.
incident,Smeh.
incident,Aplavz.
incident,Smeh v dvorani.
incident,Smeh v dvorani.
incident,Aplavz.
incident,Aplavz.
incident,Pripombe iz dvorane.
incident,Krajša prekinitev seje zaradi čakanja na rezultate glasovanja o poslovniku v Zboru občin.
incident,Ciril Kolešnik iz dvorane.
incident,Glasovi iz dvorane - ne sliši se.
incident,Aplavz.
incident,Aplavz.
incident,Aplavz.
incident,Aplavz.
incident,Aplavz.
incident,Med klic:
incident,"Aplavz in žvižgi v dvorani. Pripombe prisotnih: ""Ven ga vrzi. Fuj!"
incident,Aplavz.
incident,Glas iz dvorane:
incident,Aplavz.
incident,Gromovit aplavz.
incident,Aplavz.
incident,Smeh v dvorani.
incident,Aplavz.
incident,Klic iz dvorane: Bravo. Aplavz.
incident,Aplavz.
incident,Glas iz klopi:
incident,Buren aplavz.
incident,Aplavz.
incident,vmes se gospod Potrč javlja k besedi
incident,iz klopi
incident,Aplavz.
incident,Splošno govorjenje v dvorani.
incident,Vmešavanje iz dvorane.
incident,Glasovi iz dvorane: Nismo sklepčni.
incident,Glasovi iz dvorane - nerazločno
incident,"2, 3 zapuščajo dvorano!"
incident,Ploskanje.
incident,Hrup v dvorani.
incident,Glas iz dvorane.
incident,Glas iz dvorane
incident,Bučar govori iz ozadja in se ga ne razume
incident,Aplavz v dvorani. Nekdo tolče po klopi.
incident,hrup v dvorani
incident,Aplavz
incident,Govorjenje iz dvorane.
incident,Ploskanje in smeh v dvorani.
incident,Aplavz.
incident,Aplavz v dvorani.
incident,Smeh v dvorani.
incident,V dvorani je nekaj protestov.
incident,Ugovor iz dvorane.
incident,nemir v dvorani
incident,razburjenje v dvorani
incident,Zopet nek protest iz klopi.
incident,Zopet protest iz klopi.
incident,govorjenje in nemir v klopeh
incident,Protest iz klopi zaradi glasovanja.
incident,Nekdo govori iz klopi.
incident,Protest iz klopi.
incident,Nemir v dvorani.
incident,reakcija v dvorani
incident,"Reakcije, ugovori iz dvorane"
incident,Ugovor.
incident,Nemir v dvorani.
incident,Nekdo protestira iz klopi.
incident,"Iz klopi protestirajo, da je to proceduralno vprašanje."
incident,nemir v dvorani
incident,reakcije iz dvorane
incident,reakcije v dvorani
incident,Iz dvorane protestirajo.
incident,Protestirajo iz dvorane.
incident,Nemir v dvorani.
incident,Nekdo protestira.
incident,Zopet protestira.
incident,Zopet protest.
incident,Nekdo protestira iz dvorane zaradi razprave.
incident,protesti.
incident,nemir v dvorani
incident,Nemir v dvorani.
incident,Nemir in reakcije v dvorani
incident,Ugovori in nemir
incident,Govorjenje in nemir v dvorani!
incident,Ugovori iz dvorane.
incident,"Reakcije v dvorani, nemir - se ne razloči."
incident,Nemir v dvorani.
incident,govorjenje in nemir iz dvorane.
incident,Hrup v dvorani.
incident,"Nemir v dvorani in razpravljalec V. Gros prosi za mir, zato podpredsednik J. Lukač opozori poslance, da razprava še teče."
incident,Nemir in glasovi v klopeh.
incident,Nemir in govorjenje v dvorani.
incident,Nemir v dvorani!
incident,nemir v dvorani
incident,Jaza L. Zlobec reagira. Predsednik ga miri.
kinesic,Podpiše
kinesic,Markeževa je naknadno dvignila karton.
kinesic,nekdo trka po mikrofonu
kinesic,eden odhaja
kinesic,Sešteva.
kinesic,trka po govorniškem odru
kinesic,Gospod Potočnik gre!
kinesic,pride z zamudo
kinesic,Poslanci molče vstanejo.
kinesic,Pozvoni.
kinesic,"preneha, ne tu gre!"
kinesic,gong
kinesic,Šteje.
kinesic,"Nevenka kima, da lahko."
kinesic,Odide na svoje predsedniško mesto.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Ploskanje.
vocal,aplavz
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Ploskanje.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Smeh.
vocal,Smeh.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Delegati zapojejo himno.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,aplavz
vocal,aplavz
vocal,aplavz
vocal,aplavz
vocal,aplavz
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Ploskanje.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Aplavz.
vocal,Aplavz.
vocal,Smeh.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Ploskanje.
vocal,Aplavz.
vocal,Aplavz v dvorani.
vocal,Aplavz.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,aplavz v dvorani
vocal,Aplavz.
vocal,Dolg aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Aplavz.
vocal,Aplavz!
vocal,Aplavz.
vocal,Aplavz.
vocal,aplavz
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,smeh v dvorani
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Aplavz.
vocal,Aplavz.
vocal,zopet nasmeh
vocal,Smeh.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje
vocal,Ploskanje.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Smeh v dvorani.
vocal,Aplavz.
vocal,Ploskanje.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Ploskanje.
vocal,Aplavz
vocal,Smeh v dvorani
vocal,Aplavz.
vocal,Aplavz.
vocal,se nasmehne
vocal,Aplavz.
vocal,Ploskanje
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Pozdravni aplavz.
vocal,Velik aplavz.
vocal,Aplavz.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Aplavz.
vocal,Ploskanje.
vocal,ploskanje
vocal,Aplavz.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Aplavz.
vocal,Splošen smeh.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Ploskanje.
vocal,Aplavz.
vocal,Aplavz.
vocal,Ploskanje.
vocal,dolgotrajen aplavz
vocal,Ploskanje
vocal,Smeh v dvorani.
vocal,aplavz.
vocal,aplavz.
vocal,Aplavz.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Aplavz.
vocal,Velik aplavz.
vocal,Aplavz.
vocal,Močan aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Ploskanje.
vocal,Aplavz
vocal,Aplavz
vocal,Aplavz.
vocal,Aplavz.
vocal,posmeh
vocal,posmeh
vocal,hahaha
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Smeh v dvorani.
vocal,Aplavz
vocal,Himna - Prešernova - aplavz
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Smeh.
vocal,Smeh v dvorani.
vocal,Aplavz.
vocal,Aplavz.
vocal,Ploskanje.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Smeh.
vocal,Smeh.
vocal,Aplavz.
vocal,Aplavz.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Smeh.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Smeh.
vocal,Aplavz.
vocal,Ploskanje.
vocal,Smeh.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Aplavz.
vocal,Smeh.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Ploskanje.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz
vocal,Aplavz.
vocal,Aplavz.
vocal,smeh v dvorani
vocal,Smeh in aplavz
vocal,Smeh.
vocal,Smeh v dvorani.
vocal,smeh
vocal,Govorjenje v klopeh in smeh.
vocal,"Glasovi iz klopi, Ciril Kolešnik: Samo nekaj če lahko rečem. Ne, ne. Ne veste za kaj gre. Pa bi mogoče lahko vedeli. Jutri je praznik žena. V svojem imenu in, če lahko vseh moških, čestitam gospem in tovarišicam 8. marec. Hvala lepa. Aplavz."
vocal,Ploskanje.
vocal,Smeh v dvorani
vocal,Aplavz.
vocal,ploskanje
vocal,Smeh.
vocal,smeh
vocal,Aplavz.
vocal,Aplavz.
vocal,Aplavz.
vocal,Ploskanje
vocal,smeh
vocal,SMEH
vocal,Smeh
vocal,Aplavz.
vocal,Smeh.
vocal,Smeh v dvorani.
vocal,Ploskanje
